,Charge,Chromatographic peak width (min),Highest Mean,Identifications,Isotope Distribution,Lowest Mean,Max Fold Change,Maximum Abundance,Minimum CV%,Neutral mass (Da),mz,rt
6.38_411.1835m/z,1,0.332800000000001,0,0,100 - 15.6,solvent,inf,73.0852735465207,1.5,,411.183538216029,383.0539999999998
6.38_457.1156m/z,1,0.146750000000001,pQC,0,100 - 21.3,zero,inf,8.82519414501183,55.54,,457.11560127326,383.0539999999998
6.38_505.2642m/z,1,0.383533333333334,postcirugia,0,100 - 19.6,zero,inf,28.9096629296427,10.46,,505.264247716396,383.0539999999998
6.38_615.2451m/z,1,0.231316666666667,0,0,100 - 22.3,zero,inf,22.4043706819827,20.66,,615.245080993551,383.0539999999998
6.40_336.6562m/z,2,0.40045,postcirugia,0,100 - 36.3,solvent,inf,63.5859835553674,34.38,,336.656199550841,384.069
6.40_537.2830m/z,1,0.0338166666666666,postcirugia,0,100 - 23.2 - 5.95,zero,inf,19.5555363195496,34.63,,537.282954763815,384.069
6.40_685.2854m/z,1,0.163666666666667,ltrs,0,100 - 28.1,zero,inf,9.06802838988595,48.11,,685.285420573813,384.069
6.42_396.1387m/z,1,0.118399999999999,ltrs,0,100,zero,inf,49.4423400033257,77.21,,396.13872424945,385.083
6.42_415.2020m/z,1,0.564100000000001,1,0,100 - 20.3,16,112.020528469365,640.252778608813,3.43,,415.202005647207,385.083
6.42_522.2450n,1,0.65415,0,0,100 - 17.1 - 0.957,solvent,inf,354.897980727323,12.04,522.245049973974,581.254731968998,385.083
6.43_333.2062m/z,1,0.304433333333333,CRM,0,100 - 19.2 - 1.13,solvent,inf,334.073911380959,5.51,,333.206236296338,386.0980000000002
6.43_368.0682n,1,0.236783333333333,cancer,0,100 - 44.8 - 47.5 - 3.81,zero,inf,64.6706695397673,16.24,368.068151686569,403.044320059893,386.0980000000002
6.43_371.0993m/z,1,0.118383333333333,pQC,0,100 - 20.4,solvent,inf,29.9837906130008,13.45,,371.099273909228,386.0980000000002
6.43_455.0980m/z,1,0.118383333333333,cancer,0,100 - 16.3,solvent,inf,8.13855954434383,9.3,,455.098009912049,386.0980000000002
6.43_505.2080m/z,1,0.118383333333333,prostatitis,0,100 - 19.1,zero,inf,5.66744500919739,71.59,,505.20804979912,386.0980000000002
6.43_507.1697m/z,1,0.1353,ltrs,0,100 - 22.1 - 4.55,zero,inf,16.0976439212218,46.98,,507.169731322772,386.0980000000002
6.43_523.0124m/z,1,0.118383333333333,pQC,0,100 - 11.9,zero,inf,23.0490791651814,22.92,,523.01239766278,386.0980000000002
6.43_584.3146m/z,1,0.1353,ltrs,0,100 - 3.4,zero,inf,3.85357555955843,162.73,,584.314603093483,386.0980000000002
6.43_787.3982m/z,1,0.152216666666667,0,0,100 - 34.9 - 1.42,zero,inf,66.7596706115556,11.24,,787.398186900119,386.0980000000002
6.45_130.0986n,1,0.186033333333333,1,0,100 - 1.4,solvent,inf,47.9882324908436,8.46,130.098557526833,111.080716406833,387.11299999999983
6.45_173.0811m/z,1,0.1353,1,0,100 - 2.78,zero,inf,56.1895765737305,13.83,,173.08111782585,387.11299999999983
6.45_259.1542m/z,1,0.61485,1,0,100 - 14.7 - 1.9 - 0.0356,ltrs,inf,11200.7569880047,0.89,,259.154216368069,387.11299999999983
6.45_322.1912n,1,0.332783333333333,control,0,100 - 41.7,16,inf,74.8336619331867,18.98,322.191219557785,343.165887377785,387.11299999999983
6.45_341.1572m/z,1,0.219866666666667,1,0,100 - 9.89,ltrs,inf,114.700697253717,1.52,,341.157231962301,387.11299999999983
6.45_360.0822m/z,1,0.101483333333333,sss,0,100 - 7.15,solvent,inf,6.0868218631765,69.25,,360.082192144935,387.11299999999983
6.45_374.1019n,1,0.355166666666667,pQC,0,100 - 18.1 - 7.81 - 0.315,ltrs,inf,886.450593297083,3.15,374.101940462239,373.094664030239,387.11299999999983
6.45_389.0888m/z,1,0.0845666666666665,control,0,100 - 17.5,solvent,inf,6.54903679979441,54.27,,389.088788177946,387.11299999999983
6.45_402.0460m/z,1,0.236783333333333,cancer,0,100,zero,inf,16.5160757882169,13.06,,402.046011168148,387.11299999999983
6.45_447.1317n,1,0.186033333333333,0,0,100 - 21.8 - 9.86 - 8.32 - 0.152,zero,inf,131.217992127936,10.03,447.131693329636,432.107947680138,387.11299999999983
6.45_520.3237n,1,0.0845666666666665,control,0,100 - 23.8 - 1.65,ltrs,inf,25.0167553670348,93.16,520.323678200386,519.316401768386,387.11299999999983
6.45_548.0636n,1,0.287516666666667,pQC,0,100 - 23.4 - 23.2 - 2.56 - 3.16 - 0.0495,solvent,inf,426.101537938969,5.53,548.063580813668,547.056209029422,387.11299999999983
6.45_564.0785n,1,0.152216666666667,cQC,0,100 - 33.7,solvent,inf,17.6658077772656,34.83,564.078549406184,545.060708286184,387.11299999999983
6.45_573.2353m/z,1,0.169116666666667,control,0,100 - 24.5 - 2.96,zero,inf,46.6689286975089,9.98,,573.235258540168,387.11299999999983
6.45_627.3713m/z,1,0.186033333333333,postcirugia,0,100 - 22.9,zero,inf,14.0496356144099,55.97,,627.371338511691,387.11299999999983
6.45_687.1766m/z,1,0.101466666666666,control,0,100 - 32.2,zero,inf,7.33949886052968,129.0,,687.176571523654,387.11299999999983
6.45_721.0177m/z,1,0.101466666666666,pQC,0,100 - 19.8,zero,inf,8.48982753673844,68.79,,721.017715450558,387.11299999999983
6.47_253.1338m/z,1,0.186050000000001,0,0,100 - 11,sss,inf,135.265249424871,10.06,,253.133798783569,388.128
6.47_475.2536m/z,1,0.366616666666667,1,0,100 - 21 - 0.931,solvent,inf,363.830956948046,4.13,,475.253550760505,388.128
6.47_525.2697m/z,1,0.304433333333334,0,0,100 - 28.5 - 29.4,solvent,inf,165.25372670868,8.34,,525.269729221601,388.128
6.49_227.1280m/z,1,0.236783333333333,1,0,100 - 6.47,sss,22.8952464473356,230.75159737625,5.05,,227.127995212546,389.1430000000002
6.49_349.2006m/z,1,0.451183333333334,postcirugia,0,100 - 17.8 - 1.36,2,inf,150.693975411296,141.99,,349.200580251934,389.1430000000002
6.49_464.1925m/z,1,0.355183333333334,0,0,100 - 27.7 - 2.44 - 1.91,16,inf,155.70189124021,3.56,,464.192528049931,389.1430000000002
6.49_543.1346m/z,1,0.1184,ltrs,0,100 - 17.8,zero,inf,28.431172313599,36.57,,543.134580779312,389.1430000000002
6.49_589.3019m/z,1,0.315866666666667,ltrs,0,100 - 30.1 - 44.6 - 9.69,zero,inf,180.911108731708,7.71,,589.301943956154,389.1430000000002
6.49_593.3329m/z,1,0.219866666666667,ltrs,0,100 - 28.6 - 3.24,zero,inf,56.0592551522253,93.27,,593.332859801039,389.1430000000002
6.49_626.3532m/z,1,0.20295,0,0,100,zero,inf,6.34359227370247,70.33,,626.35318828918,389.1430000000002
6.50_345.1551m/z,1,0.2537,1,0,100 - 18.6 - 2.62,solvent,inf,1375.37869487846,4.69,,345.155135856896,390.1570000000002
6.50_368.2134m/z,1,0.0507333333333335,prostatitis,0,100,ltrs,inf,5.86611000973799,65.53,,368.213353228523,390.1570000000002
6.50_459.0953m/z,1,0.169133333333333,pQC,0,100 - 17.5 - 5.31,zero,inf,75.815248988183,12.2,,459.095267850241,390.1570000000002
6.50_496.2724m/z,1,0.219866666666666,ltrs,0,100 - 27.9,solvent,inf,31.389135268409,21.16,,496.272435324532,390.1570000000002
6.52_274.1733m/z,1,0.219866666666666,prostatitis,0,100 - 0.388,solvent,inf,15.8447824662938,23.01,,274.173309741025,391.1719999999998
6.52_389.1816m/z,1,0.569566666666667,1,0,100 - 16,solvent,inf,568.174628077373,5.34,,389.181573918666,391.1719999999998
6.52_450.2131m/z,1,0.287533333333333,cancer,0,100 - 35.8 - 1.37,solvent,inf,65.071020132515,13.18,,450.213109256171,391.1719999999998
6.52_533.2567m/z,1,0.253699999999999,postcirugia,0,100 - 24.5 - 12.3,solvent,inf,20.7434866757,29.85,,533.256726380559,391.1719999999998
6.54_183.1023m/z,1,0.0845666666666673,1,0,100 - 3.2,solvent,inf,68.1779184696969,12.05,,183.102275512788,392.187
6.54_345.1904m/z,1,0.355166666666666,1,0,100 - 27.2 - 2.54 - 0.154,solvent,inf,761.839851817575,1.17,,345.190359152464,392.187
6.54_374.1910m/z,1,0.20295,control,0,100 - 13.1,solvent,inf,9.19677283203367,88.37,,374.190953694013,392.187
6.54_437.1487m/z,1,0.20295,postcirugia,0,100 - 23.5 - 32.2,zero,inf,25.9827463911651,45.91,,437.148651602693,392.187
6.55_171.1020m/z,1,0.547183333333334,16,0,100 - 6.95,ltrs,15.1744664717436,2358.79212215348,1.48,,171.101967250181,393.20200000000017
6.55_239.1279m/z,1,0.434266666666667,1,0,100 - 11.3,sss,inf,466.351496591436,4.26,,239.12789458977,393.20200000000017
6.55_253.1082m/z,1,0.101483333333333,1,0,100 - 11.5 - 0.138,sss,inf,198.87627168375,8.22,,253.108151509507,393.20200000000017
6.55_383.2029m/z,1,0.383533333333333,prostatitis,0,100 - 12.4,solvent,inf,115.702043537275,19.21,,383.202869914155,393.20200000000017
6.55_401.1976m/z,1,0.0845666666666673,postcirugia,0,100 - 15.4,2,inf,31.8460486530871,84.65,,401.197624113549,393.20200000000017
6.55_469.2245m/z,1,0.253683333333334,1,0,98.7 - 25.7 - 100,16,inf,636.379503335861,3.85,,469.224484517967,393.20200000000017
6.57_223.1312m/z,1,0.101466666666667,1,0,100 - 4.84,solvent,inf,40.2475615322812,11.31,,223.131166154322,394.2160000000002
6.57_462.2842m/z,1,0.219866666666666,ltrs,0,100 - 22.1,solvent,inf,19.1126206729076,18.96,,462.284218852398,394.2160000000002
6.57_551.3037m/z,1,0.405916666666667,postcirugia,0,100 - 31.6 - 11,zero,inf,421.362035263593,3.3,,551.303718779676,394.2160000000002
6.59_182.1179m/z,1,0.186050000000001,1,0,100 - 15.9,ltrs,inf,219.343298571097,6.27,,182.117917929763,395.2309999999998
6.59_397.2045m/z,1,0.40045,CRM,0,100 - 24.2 - 9.13 - 1.61 - 1.41 - 0.109,solvent,827584.202831583,4527.11571213435,3.66,,397.204463673988,395.2309999999998
6.59_571.1657m/z,1,0.0676499999999995,ltrs,0,100 - 15.6,zero,inf,22.7314611511481,122.82,,571.165702151473,395.2309999999998
6.60_251.0817m/z,1,0.152216666666666,control,0,100 - 17,zero,inf,3.56553210155348,173.21,,251.081659425932,396.246
6.60_264.8902m/z,1,0.219866666666666,1,0,100,zero,inf,53.7879608223257,7.41,,264.890209532085,396.246
6.60_397.2496m/z,1,0.101483333333333,prostatitis,0,100 - 7.85,zero,inf,2.59187298527366,280.7,,397.249629503023,396.246
6.60_432.1921m/z,1,0.20295,0,0,100,2,inf,98.0118958834212,11.41,,432.192123521605,396.246
6.62_153.1277m/z,1,0.135316666666666,1,0,100 - 6.97,zero,inf,68.1453302379181,10.98,,153.127720683878,397.2610000000002
6.62_198.0592m/z,1,0.186033333333333,solvent,0,100,zero,inf,18.4938273888402,211.44,,198.059152707996,397.2610000000002
6.62_215.3598m/z,1,0.0507333333333335,control,0,100,zero,inf,8.40939753063823,269.5,,215.359822263959,397.2610000000002
6.62_221.1206m/z,1,0.3497,process blank,0,100 - 15.9,16,inf,466.894868374748,9.81,,221.120558034549,397.2610000000002
6.62_277.0502m/z,1,0.1184,prostatitis,0,100 - 6.39,zero,inf,41.7806918973031,7.3,,277.050174324244,397.2610000000002
6.62_317.1181m/z,1,0.1184,pQC,0,100 - 8.71,solvent,inf,170.56422039291,6.86,,317.118102273349,397.2610000000002
6.62_361.0934n,1,0.287516666666667,pQC,0,100 - 11.1 - 0.139,ltrs,inf,70.5691823827502,8.12,361.093432866245,346.070535158316,397.2610000000002
6.62_433.2067m/z,1,0.219866666666666,0,0,100 - 9.85,ltrs,inf,80.2050663920896,6.72,,433.206657018627,397.2610000000002
6.62_442.2362n,1,0.287533333333334,control,0,100 - 22.1 - 14.5,16,inf,469.796026313358,5.74,442.23623454606,427.21333454606,397.2610000000002
6.62_470.1947n,1,0.1184,1,0,100 - 18.2 - 3.8,solvent,inf,45.5431556614159,19.55,470.194681327527,529.210133622722,397.2610000000002
6.62_476.1818m/z,1,0.236783333333333,0,0,100 - 25.7 - 1.37,zero,inf,446.976910795691,7.57,,476.181763885682,397.2610000000002
6.62_500.2243n,1,0.202966666666667,prostatitis,0,100 - 26.7 - 15 - 2.83 - 3.52 - 0.665 - 1.31 - 0.617,16,inf,1659.85614145207,4.64,500.224274220165,485.183217945873,397.2610000000002
6.62_508.1655n,1,0.219866666666666,1,0,100 - 25.6 - 12.4 - 0.719,solvent,inf,255.504037978938,10.99,508.165549894531,507.165632501809,397.2610000000002
6.62_600.1216n,1,1.13913333333333,pQC,0,100 - 32 - 33.6 - 12.3 - 9.28 - 1.57 - 0.975,ltrs,inf,291.666328404126,7.4,600.121630562919,599.124272586257,397.2610000000002
6.62_618.2680n,1,0.118399999999999,postcirugia,0,100 - 29.5 - 15.2 - 1.12,zero,inf,52.1918531127222,80.1,618.267989373584,639.228814889176,397.2610000000002
6.62_722.2939m/z,1,0.101483333333333,prostatitis,0,100 - 98.8 - 17.1,zero,inf,7.50526171264611,148.25,,722.293935454335,397.2610000000002
6.62_761.3367m/z,1,0.118399999999999,ltrs,0,100 - 32.5 - 5.82,zero,inf,23.0966218266252,97.48,,761.336717740636,397.2610000000002
6.64_1026.3025n,1,0.1184,prostatitis,0,100 - 55.1 - 43.9 - 15.2 - 10.1 - 3.32,zero,inf,72.948390008488,96.49,1026.30245139976,1025.29517496776,398.2759999999998
6.64_1031.3007m/z,1,0.0845666666666665,postcirugia,0,100 - 39.3,zero,inf,4.07108443787724,176.45,,1031.3006519619,398.2759999999998
6.64_179.1070m/z,1,0.169133333333333,1,0,100 - 6.51,zero,inf,81.1918041279733,7.5,,179.106988613052,398.2759999999998
6.64_188.1403n,1,0.468083333333333,16,0,100 - 8.37 - 0.552,ltrs,24.7400652933265,2090.75804087794,2.14,188.14027426776,187.13299783576,398.2759999999998
6.64_202.0876m/z,1,0.118383333333334,CRM,0,100,zero,inf,6.76790979940511,23.27,,202.087612494616,398.2759999999998
6.64_215.2424m/z,1,0.118399999999999,prostatitis,0,100,zero,inf,317.059497924782,17.95,,215.242394681275,398.2759999999998
6.64_216.1356n,1,0.902366666666667,1,0,100 - 12.9 - 1.6,ltrs,821.901373873212,58843.0665522969,2.31,216.135637068506,215.128360636506,398.2759999999998
6.64_218.1357m/z,1,0.18605,1,0,100 - 1.18,ltrs,inf,50.9137869911125,17.68,,218.135685084038,398.2759999999998
6.64_292.1519n,1,0.315883333333334,postcirugia,0,100 - 21.1 - 35.1 - 0.239,solvent,1882.64465950104,371.714449225296,3.25,292.151891782983,583.311365769416,398.2759999999998
6.64_302.0453m/z,1,0.2537,sss,0,100 - 49.4 - 1.95,16,inf,178.703064524638,8.36,,302.04527198351,398.2759999999998
6.64_320.0469n,1,0.20295,1,0,100 - 11.9 - 15.5 - 1.11 - 0.0567,ltrs,inf,436.338813273748,6.82,320.046900524251,305.024000524251,398.2759999999998
6.64_327.0733m/z,1,0.18605,pQC,0,100 - 31.2,solvent,inf,176.887043191573,4.8,,327.073341692425,398.2759999999998
6.64_330.0758n,1,0.29895,pQC,0,100 - 17.8 - 11.9 - 1.62,CRM,21523.7566718814,3521.24902911456,3.92,330.075849738174,329.068573306174,398.2759999999998
6.64_335.0736m/z,1,0.169133333333333,1,0,100 - 36.8,zero,inf,27.7285347492601,3.28,,335.07359714141,398.2759999999998
6.64_343.0485m/z,1,0.18605,1,0,100 - 27.7,solvent,inf,59.4280691367557,11.02,,343.048525149778,398.2759999999998
6.64_352.0821n,1,0.202966666666667,pQC,0,100 - 12.6,solvent,inf,89.1136201387981,7.48,352.082093938219,333.064252818219,398.2759999999998
6.64_358.0192m/z,1,0.202966666666667,prostatitis,0,88.9 - 100 - 63.8,zero,inf,348.780290931329,8.52,,358.019229065701,398.2759999999998
6.64_361.0188m/z,1,0.20295,prostatitis,0,100 - 14.6,solvent,inf,224.136477968342,7.81,,361.018770792254,398.2759999999998
6.64_370.1765m/z,1,0.772533333333334,1,0,100 - 80.4 - 14.2 - 3.44,sss,inf,6143.31466652427,0.43,,370.176518323516,398.2759999999998
6.64_382.0386n,1,0.169133333333333,pQC,0,100 - 11.5 - 3.6,solvent,inf,206.536442803843,4.25,382.038576469436,367.015193907213,398.2759999999998
6.64_403.1053n,1,0.219866666666666,pQC,0,100 - 18.5 - 9.78 - 0.279,solvent,inf,314.585336380486,3.64,403.105313276279,388.081786178896,398.2759999999998
6.64_438.2478m/z,1,0.101483333333333,prostatitis,0,100 - 5.78,zero,inf,4.7894770064361,96.92,,438.247777328348,398.2759999999998
6.64_451.2559n,1,0.287516666666667,control,0,100 - 64.2 - 3.9,solvent,inf,105.502575387041,14.38,451.255889546836,472.244110782145,398.2759999999998
6.64_453.2383m/z,1,0.349699999999999,ltrs,0,100 - 18,solvent,inf,107.179818119307,8.96,,453.238293450342,398.2759999999998
6.64_475.0346n,1,0.219883333333334,pQC,0,100 - 51.5 - 4.11 - 0.353,solvent,inf,243.936528145715,6.35,475.034559805295,460.011659805295,398.2759999999998
6.64_480.0683m/z,1,0.152216666666667,prostatitis,0,100 - 21.7,solvent,inf,18.3326236862304,108.88,,480.068332846511,398.2759999999998
6.64_504.0370n,1,0.236783333333333,pQC,0,100 - 26.5 - 1.48,ltrs,inf,777.61837142835,3.62,504.036987415599,503.029980693803,398.2759999999998
6.64_520.0523n,1,0.400433333333333,pQC,0,100 - 4.28,ltrs,inf,307.921884550708,5.34,520.052341823864,505.029289995312,398.2759999999998
6.64_521.1372n,1,0.1184,prostatitis,0,100 - 30.1,zero,inf,30.4339828088193,30.78,521.137219194548,556.106620494548,398.2759999999998
6.64_573.0859m/z,1,0.1184,postcirugia,0,100 - 29.6,zero,inf,3.86208769554245,107.98,,573.085909548217,398.2759999999998
6.64_575.0797m/z,1,0.135316666666666,prostatitis,0,100 - 26.5 - 40.1 - 7 - 2.96,zero,inf,73.8954867019533,25.42,,575.079716605531,398.2759999999998
6.64_586.3128m/z,1,0.101483333333333,postcirugia,0,100 - 26.7 - 5.16 - 2.46,zero,inf,17.8047392638887,117.79,,586.312809488691,398.2759999999998
6.64_607.3007m/z,1,0.321333333333333,postcirugia,0,100 - 24.1 - 4.71,zero,inf,23.3318529956065,69.51,,607.3007060765,398.2759999999998
6.64_612.1315m/z,1,0.101483333333333,cQC,0,57.5 - 100 - 48.2,zero,inf,19.3195372625426,71.77,,612.13152571874,398.2759999999998
6.64_616.1466n,1,0.135316666666666,cQC,0,100 - 40.9 - 0.941,zero,inf,24.9228470519425,38.88,616.146592354803,615.117514877617,398.2759999999998
6.64_676.9915m/z,1,0.18605,pQC,0,100 - 20 - 32.5,zero,inf,94.3398042576207,18.91,,676.991513149588,398.2759999999998
6.64_725.2782m/z,1,0.152216666666667,prostatitis,0,100 - 27.3,zero,inf,6.35057541985626,127.02,,725.278168788505,398.2759999999998
6.64_727.2447m/z,1,0.0845666666666665,postcirugia,0,100 - 26.3,zero,inf,4.44415844002262,113.43,,727.244734933445,398.2759999999998
6.64_745.2826m/z,1,0.1184,prostatitis,0,100 - 41.6,zero,inf,6.39113885370361,139.12,,745.282598597199,398.2759999999998
6.64_754.2369m/z,1,0.0845666666666665,prostatitis,0,100,zero,inf,36.634629513875,52.14,,754.23686135297,398.2759999999998
6.64_754.2897n,1,0.101483333333333,prostatitis,0,100 - 21.6 - 10.2,zero,inf,30.5549837520561,69.27,754.289728260938,753.242563616248,398.2759999999998
6.64_756.2463n,1,0.135316666666666,prostatitis,0,100 - 41.3 - 28.9 - 8.44 - 8.07 - 2.03 - 2.48 - 0.836 - 0.685 - 0.168,zero,inf,437.60159711771,7.05,756.246335345238,755.239058913238,398.2759999999998
6.64_773.0853m/z,1,0.101483333333333,pQC,0,100 - 24.4,zero,inf,13.5118130381433,44.7,,773.085295411125,398.2759999999998
6.64_869.1797m/z,1,0.101483333333333,cQC,0,100 - 37.2 - 32.2 - 5.26,zero,inf,10.3275416706956,110.71,,869.179735670976,398.2759999999998
6.65_287.1492m/z,1,0.2706,1,0,100 - 12 - 0.942,solvent,inf,310.650249457847,2.53,,287.14924391648,399.2899999999998
6.65_298.1312n,1,0.219866666666666,0,0,100 - 11.9,16,inf,199.649645983153,9.34,298.131210980499,253.134110980499,399.2899999999998
6.65_507.0263m/z,1,0.169116666666667,pQC,0,100 - 1.1,solvent,inf,34.7174369364393,16.09,,507.026326358658,399.2899999999998
6.65_515.2849m/z,1,0.253683333333333,0,0,100 - 22.8 - 1.51,solvent,inf,109.003714451433,4.65,,515.284887085174,399.2899999999998
6.67_203.0736m/z,1,0.118383333333333,cancer,0,100 - 29.3,solvent,inf,5.35150409919598,324.56,,203.073617572709,400.305
6.67_218.0966m/z,1,0.169133333333334,cancer,0,100 - 25,ltrs,inf,31.6330931680892,29.24,,218.096563981686,400.305
6.67_303.6666n,1,0.383533333333333,postcirugia,0,100 - 0.134,zero,inf,32.8192093196768,23.88,303.666553809561,302.659277377561,400.305
6.67_350.2284n,1,0.3497,1,0,100 - 12.3 - 1.65,process blank,inf,253.183293220491,2.68,350.228350529882,385.205381139006,400.305
6.67_369.2257m/z,1,0.287516666666667,postcirugia,0,100 - 12.6 - 0.132,ltrs,inf,82.9453721222797,143.22,,369.22571031835,400.305
6.67_382.2343n,1,0.518833333333333,1,0,100 - 20.9 - 2,ltrs,262.303891807315,1240.5379563966,3.66,382.2342772623,417.211992734755,400.305
6.69_170.0936n,1,0.20295,1,0,100 - 5.33,ltrs,inf,338.764608864402,10.97,170.093611832297,125.096511832297,401.32000000000016
6.69_280.6207m/z,2,1.59031666666667,control,0,100 - 36.9 - 8.89 - 0.843,16,inf,1054.10085119013,2.72,,280.620670715926,401.32000000000016
6.69_283.1119m/z,1,0.231316666666667,0,0,100 - 11.7,sss,inf,165.81785283292,9.74,,283.111915450769,401.32000000000016
6.69_375.0739m/z,1,0.152216666666667,pQC,0,100 - 15.7 - 7.74 - 0.142,ltrs,inf,203.402119566117,1.42,,375.073855258936,401.32000000000016
6.69_549.0362m/z,1,0.1353,pQC,0,100 - 18.8 - 33.5 - 2.43,solvent,inf,43.8547330927087,13.75,,549.036200613338,401.32000000000016
6.71_263.6270m/z,2,0.7218,CRM,0,100 - 32.4 - 6.36,process blank,inf,1420.54185362229,3.79,,263.627004754519,402.3349999999998
6.71_401.2004m/z,1,0.197483333333333,1,0,100 - 13.3,16,inf,135.882998250865,4.04,,401.200389319567,402.3349999999998
6.71_495.1060m/z,1,0.248216666666667,control,0,100 - 22.7,zero,inf,62.537148676572,589.34,,495.105952161641,402.3349999999998
6.71_547.2882n,1,0.851616666666667,ltrs,0,100 - 31.8 - 7.41 - 0.864,solvent,inf,1763.17317536824,1.78,547.288156811299,528.262717846038,402.3349999999998
6.71_553.2293m/z,1,0.135316666666667,postcirugia,0,100 - 22.4,zero,inf,19.683058687006,18.93,,553.229344308129,402.3349999999998
6.72_349.1676m/z,2,0.298966666666666,postcirugia,0,100 - 16.5,solvent,inf,20.4517226653928,151.67,,349.167553725,403.3489999999998
6.74_303.1794m/z,1,0.2313,1,0,100 - 10,solvent,inf,145.520295951883,5.12,,303.179393837373,404.364
6.74_562.2039n,1,0.248216666666666,prostatitis,0,100 - 27.9 - 3.99,zero,inf,23.7729262722526,79.5,562.203862567216,547.180962567216,404.364
6.74_563.2862m/z,1,0.129833333333334,ltrs,0,100 - 16.3,zero,inf,12.1013970409543,58.44,,563.286215711397,404.364
6.76_331.1758m/z,1,0.41735,1,0,100 - 12.1 - 0.919,solvent,inf,441.13245991891,6.56,,331.175806093843,405.37900000000025
6.76_364.2419n,1,0.180566666666667,ltrs,0,100 - 17.9,solvent,inf,788.280917069334,0.37,364.2419040271,399.21769932741,405.37900000000025
6.76_465.2985m/z,1,0.118383333333333,ltrs,0,100 - 0.937,solvent,inf,21.0418979698235,69.33,,465.298508269197,405.37900000000025
